query,generated_plan,default_plan_mean_ms,default_plan_std_ms,generated_plan_mean_ms,generated_plan_std_ms,absolute_advantage_ms,relative_advantage,n_runs,default_plan_all_runtimes_ms,generated_plan_all_runtimes_ms,default_statuses,generated_statuses,default_has_error_or_oom,default_has_timeout
(answer (creation_date t> last))(badge )(comment (score != first))(site )(tag )(tag_question ),"[3, 6, 9, 3, 9, 2]",33060.6051,2033.1845,1967.7624,115.1895,31092.8427,16.801116,5,"31752.46,32844.98,34299.02,35772.65,30633.93","1883.98,1878.06,2090.70,1889.08,2097.01","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> last))(badge )(comment )(site (site_name ""english""))(tag )(tag_question )","[3, 6, 9, 1, 9, 3]",31675.4705,2821.5013,778.2176,9.5243,30897.2528,40.702586,5,"28319.10,29135.13,33917.45,34602.81,32402.87","781.94,785.64,764.02,786.36,773.13","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> first))(badge )(comment (score = last))(post_link )(site (site_name ""law""))(tag )(tag_question )","[3, 6, 9, 3, 9, 2]",31785.8162,252.1619,1021.907,6.5764,30763.9092,31.104412,5,"31824.21,32105.79,31909.64,31641.93,31447.52","1015.97,1030.04,1017.52,1027.99,1018.01","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> last))(badge )(comment )(site (site_name ""law""))(tag )(tag_question )","[3, 6, 9, 3, 9, 4]",31464.8331,3148.1535,788.286,9.6878,30676.5471,39.915503,5,"27948.42,35430.05,31408.31,28873.36,33664.02","774.42,790.67,784.97,790.34,801.03","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> first))(badge )(comment (score = last))(post_link )(site (site_name ""drupal""))(tag_question )","[6, 3, 6]",31861.3487,174.7187,1286.9971,8.4551,30574.3515,24.756348,5,"31850.56,32040.71,31706.88,32035.76,31672.83","1296.87,1284.32,1274.20,1288.86,1290.74","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(badge )(comment (score < mode))(site (site_name ""chemistry""))(tag_question )","[3, 6, 9, 3, 9, 2]",31309.3315,1816.8004,786.4633,5.3052,30522.8682,39.810289,5,"32369.97,29852.75,34010.33,30203.66,30109.94","792.34,791.79,782.53,780.86,784.80","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer (creation_date t> last))(badge )(comment (score = mode))(site )(tag )(tag_question ),"[4, 4, 7, 4, 9, 7]",32007.8256,2017.6017,1619.3691,72.7953,30388.4565,19.765615,5,"30653.58,35245.73,31791.10,32298.75,30049.96","1577.03,1564.74,1564.13,1725.35,1665.60","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> last))(badge )(comment )(site (site_name ""italian""))(tag )(tag_question )","[3, 6, 9, 3, 2, 7, 9, 2]",30752.955,2425.6824,789.4969,8.7572,29963.4581,38.952598,5,"28571.83,31649.70,28193.62,34095.56,31254.07","782.95,780.58,786.31,799.30,798.33","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(account )(comment (date t> last))(site )(tag_question ),"[7, 0, 7, 6, 3, 7, 3, 9]",30915.1219,3637.346,987.6562,54.4874,29927.4657,31.301501,5,"27925.10,33285.70,28128.18,29097.49,36139.15","967.04,971.93,1084.46,958.83,956.02","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> last))(badge )(comment )(site (site_name ""es""))(tag )(tag_question )","[3, 6, 9, 3, 9, 2]",30259.1885,1750.6586,793.2715,7.6018,29465.917,38.144808,5,"28899.24,27945.28,31475.92,30960.29,32015.21","799.75,790.47,802.87,787.37,785.90","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> last))(badge )(comment )(site (site_name ""languagelearning""))(tag )(tag_question )","[3, 6, 9, 3, 8]",30177.2589,1269.1632,788.2086,5.6096,29389.0503,38.28588,5,"31597.25,30142.75,31280.35,28696.08,29169.87","794.68,791.33,784.98,789.69,780.36","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer (creation_date t> last))(badge )(comment (score < first))(site )(tag )(tag_question ),"[3, 6, 9, 3, 9, 2]",29968.8118,1788.2776,593.8779,9.0561,29374.9338,50.462915,5,"29727.76,28829.81,28994.43,29181.95,33110.11","598.48,604.51,583.22,597.49,585.69","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(comment (date t< first))(site (site_name ""cooking""))(so_user )(tag_question )","[3, 6, 7, 3, 7, 9]",30069.5064,2194.7665,777.4587,15.0072,29292.0477,38.676662,5,"28190.01,29401.25,33733.60,28723.85,30298.83","785.82,783.57,787.05,779.78,751.07","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer (creation_date t> last))(badge )(comment (score < mode))(site )(tag )(tag_question ),"[3, 6, 9, 3, 2, 1, 9, 2]",29769.0942,3528.0451,598.9542,13.2892,29170.1401,49.701791,5,"26860.60,32731.02,26980.83,34380.12,27892.90","577.35,596.22,602.55,610.71,607.94","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> last))(badge )(comment )(site (site_name ""drupal""))(tag )(tag_question )","[3, 6, 9, 3, 9, 6]",29606.5797,2173.6353,785.763,5.3586,28820.8167,37.678766,5,"27752.32,27752.85,29518.24,29953.89,33055.60","777.73,784.37,791.10,785.41,790.20","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer (creation_date t> last))(badge )(comment )(site )(tag )(tag_question ),"[4, 6, 9, 4, 3, 9]",28500.7157,983.104,1111.0221,4.7176,27389.6936,25.652698,5,"27978.46,30206.79,27794.73,28074.77,28448.82","1116.85,1109.75,1113.18,1104.04,1111.29","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t< last))(comment )(post_link )(site (site_name ""sports""))(so_user (reputation = mode))(tag )(tag_question )","[4, 6, 9, 4, 9, 3]",35332.6474,505.7228,7980.2251,380.8424,27352.4223,4.427525,5,"36078.73,35528.67,34736.22,35080.79,35238.83","8104.38,7312.84,8168.59,8055.41,8259.90","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> first))(badge )(comment (score = last))(post_link )(site (site_name ""law""))(tag_question )","[3, 6, 9, 3, 9, 2]",40291.4262,7453.5918,13159.0262,213.2502,27132.4,3.061885,5,"37127.08,37095.65,36344.79,37280.64,53608.98","13461.18,13103.48,13225.35,12871.87,13133.25","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> first))(badge )(comment (score = last))(post_link )(site (site_name ""italian""))(tag_question )","[7, 6, 0, 7, 8, 0, 3, 8]",41650.7614,9437.3322,15595.8755,361.4414,26054.8858,2.670627,5,"52012.65,34692.82,34950.77,34634.22,51963.35","15814.78,15653.90,14958.86,15757.77,15794.06","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link (date t> first))(site (site_name ""sports""))(so_user (last_access_date t< last)(downvotes > mode))(tag )(tag_question )","[3, 6, 7, 3, 9, 4]",40389.86,6714.432,14475.1355,482.7082,25914.7245,2.790292,5,"45021.09,33119.30,45130.29,32961.77,45716.85","14261.57,15015.60,14933.68,13888.00,14276.83","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t< last))(comment )(post_link )(site (site_name ""sports""))(so_user (reputation = mode)(last_access_date t!= first))(tag )(tag_question )","[4, 1, 9, 2, 9]",33247.5745,4390.3091,8684.195,183.1118,24563.3795,3.828515,5,"35539.51,25410.53,35353.45,34769.47,35164.91","8827.28,8498.61,8555.09,8924.62,8615.38","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> first))(badge )(comment (score = last))(post_link )(site (site_name ""languagelearning""))(tag_question )","[3, 6, 5, 3, 9, 5]",33403.9819,832.8992,12761.9719,431.8736,20642.01,2.617462,5,"33593.44,32447.20,32635.75,34336.73,34006.78","12948.51,12951.23,13018.96,12897.90,11993.26","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> first))(badge )(comment (score = last))(post_link )(site (site_name ""sports""))(tag_question )","[3, 6, 9, 3, 9, 2]",33191.7658,651.2302,12951.5996,437.2772,20240.1661,2.562754,5,"32206.53,33273.21,33039.82,33982.98,33456.29","12846.30,12740.24,12490.00,13651.51,13029.96","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> first))(badge )(comment (score = last))(post_link )(site (site_name ""languagelearning""))(tag )(tag_question )","[3, 6, 9, 3, 9, 2]",21178.8318,3267.4311,1020.8001,22.1808,20158.0317,20.747287,5,"19889.05,19602.87,19710.41,27020.73,19671.10","1006.03,1004.93,1005.56,1033.41,1054.07","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> first))(badge )(comment (score = last))(post_link )(site (site_name ""english""))(tag )(tag_question )","[3, 6, 9, 3, 9, 2]",19119.2807,309.7382,1024.762,12.7627,18094.5187,18.657289,5,"19138.75,18900.29,19552.17,19248.36,18756.84","1039.23,1026.39,1008.99,1034.36,1014.84","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(account )(site (site_name ""stackapps""))(tag_question )","[7, 6, 0, 7, 9, 0]",39735.4144,4539.4597,22431.1825,979.4331,17304.2319,1.771436,5,"41575.29,41790.45,31719.61,42814.30,40777.42","21680.34,21825.11,21775.54,22962.59,23912.33","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link (date t> first))(site (site_name ""drupal""))(so_user (last_access_date t< 0128)(downvotes > mode))(tag )(tag_question )","[6, 3, 9, 6]",23991.775,269.2106,8607.9904,222.8308,15383.7846,2.787152,5,"24247.30,24142.35,23586.70,23853.70,24128.81","8495.02,8643.97,8796.40,8285.03,8819.54","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer )(badge )(post_link )(question (favorite_count > median)),"[5, 4, 1, 5, 1, 6, 2, 1]",40265.4841,9815.8146,26062.9379,477.7705,14202.5462,1.544933,5,"35115.70,35827.52,34985.84,37679.42,57718.93","26514.87,26266.77,25289.21,26297.50,25946.34","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> first))(badge )(comment (score = last))(post_link )(site (site_name ""sports""))(tag )(tag_question )","[3, 6, 9, 3, 9, 2]",15065.267,2783.6042,1019.0863,13.7376,14046.1808,14.783113,5,"20038.91,13964.52,13912.13,13613.94,13796.83","1012.46,1037.07,1006.03,1009.55,1030.32","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer )(comment )(post_link )(site (site_name ""italian""))","[4, 6, 1, 4, 1, 3]",19501.6382,244.4783,5623.4435,214.3778,13878.1947,3.467918,5,"19358.09,19389.20,19766.91,19236.79,19757.21","5917.91,5689.47,5337.52,5650.30,5522.02","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link )(site (site_name ""languagelearning""))(so_user (downvotes > mode))(tag )(tag_question )","[7, 6, 5, 7, 9, 5]",16610.4522,339.3019,4087.183,22.0088,12523.2692,4.064034,5,"16279.31,16450.65,16742.84,17138.66,16440.81","4118.11,4092.65,4076.20,4058.55,4090.41","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> first))(badge )(comment (score = last))(post_link )(site (site_name ""italian""))(tag )(tag_question )","[3, 6, 9, 3, 9, 2]",13360.2812,2546.2847,1009.4766,8.36,12350.8046,13.23486,5,"12250.99,11902.67,12733.41,12034.33,17880.01","1005.15,999.94,1005.73,1018.95,1017.61","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(account )(post_link (link_type != median))(so_user (downvotes != mode))(tag ),"[8, 6, 4, 8, 0, 7, 4, 0]",36023.4856,1150.9354,24264.5873,799.9717,11758.8983,1.484612,5,"35200.46,36017.89,37972.86,35773.85,35152.37","24968.60,24914.93,24449.14,23955.06,23035.21","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(comment (date t> median)(score < mode))(post_link )(site ),"[4, 6, 3, 4]",12142.3138,199.3597,452.185,22.8864,11690.1289,26.852538,5,"11912.77,12109.03,12048.75,12192.23,12448.80","436.28,475.99,433.84,478.44,436.37","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t< last))(comment )(post_link )(site (site_name ""languagelearning""))(so_user (downvotes != mode))(tag )(tag_question )","[3, 6, 5, 1, 9, 5]",16780.0092,584.5654,5144.5389,273.8472,11635.4703,3.261713,5,"16231.16,16588.22,16296.58,17240.40,17543.68","5154.89,4917.14,5435.88,5390.69,4824.10","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t< last))(comment )(post_link )(site (site_name ""languagelearning""))(so_user (downvotes > mode))(tag )(tag_question )","[2, 1, 1, 9, 2, 1, 9]",16554.4172,187.6141,5256.7219,143.4906,11297.6954,3.14919,5,"16654.98,16691.78,16642.98,16232.00,16550.35","5265.98,5331.30,5076.78,5163.86,5445.69","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(comment (date t> last)(score != 0709))(post_link )(question ),"[5, 4, 5, 6, 3, 5]",11624.5596,164.9875,454.4416,12.2973,11170.118,25.579876,5,"11471.30,11906.04,11573.56,11568.85,11603.05","451.06,464.11,467.82,452.60,436.62","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer )(site (site_name ""stats""))(tag )","[8, 6, 1, 8]",12804.2432,1371.3293,2439.8254,35.4205,10364.4178,5.248016,5,"13677.55,10373.92,13409.78,13150.18,13409.79","2427.30,2496.26,2431.05,2400.09,2444.44","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link (date t> first))(site (site_name ""languagelearning""))(so_user (downvotes > mode))(tag )(tag_question )","[9, 6, 9, 9, 9, 3]",16391.1202,164.9826,6399.1146,252.9222,9992.0056,2.561467,5,"16593.17,16245.39,16471.21,16198.22,16447.61","6607.93,6564.62,6250.94,6548.11,6023.98","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(account )(answer )(badge )(so_user (creation_date t> 0828)),"[1, 7, 0, 1, 2, 0]",22806.8691,4369.1324,13568.6698,132.9726,9238.1993,1.680848,5,"26908.34,19392.86,20178.86,19356.14,28198.14","13370.96,13669.32,13564.26,13529.02,13709.79","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(badge )(comment )(post_link (date t= first))(site (site_name ""sports""))(tag_question )","[3, 6, 9, 3, 9, 2]",14204.0568,1648.8547,5206.1516,331.4292,8997.9053,2.728322,5,"11355.13,14741.23,15651.27,14666.65,14606.00","4687.43,5396.28,5371.59,5503.92,5071.54","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(comment (score < first)(date t> first))(post_link )(so_user (upvotes = 0418)),"[7, 6, 4, 7, 4, 3]",8878.8363,169.4255,353.478,3.784,8525.3582,25.118497,5,"8878.29,8897.45,8682.85,8794.25,9141.34","348.56,357.80,350.61,354.91,355.51","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(comment (score = last))(post_link )(tag ),"[8, 6, 8, 3, 8, 4]",11615.6336,553.34,3634.2336,55.0414,7981.4001,3.196171,5,"11778.22,10709.77,11711.55,11657.37,12221.26","3658.01,3593.88,3625.56,3577.83,3715.89","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(badge )(comment )(post_link (date t= first))(site (site_name ""drupal""))(tag )(tag_question )","[3, 6, 9, 3, 9, 5]",18189.3801,358.7903,10660.2562,1207.0632,7529.1239,1.70628,5,"18193.55,17825.70,17949.12,18758.58,18219.95","9843.74,12126.27,9980.02,9546.71,11804.54","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(comment (score > last)(date t> first))(question (view_count != last)),"[5, 6, 3, 5]",7847.2601,110.9286,413.1541,21.4208,7434.106,18.993542,5,"7790.94,7867.33,7771.86,8032.95,7773.23","418.99,395.34,439.90,387.61,423.93","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> first))(badge )(comment (score = last))(post_link )(site (site_name ""drupal""))(tag )(tag_question )","[3, 6, 9, 3, 9, 2]",8277.9666,1519.5362,1027.6507,13.1056,7250.3159,8.055233,5,"7547.16,7904.11,7469.54,10977.87,7491.16","1026.77,1035.29,1028.74,1006.46,1040.98","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(post_link )(so_user (upvotes > first)(last_access_date t!= 0850))(tag_question ),"[4, 6, 7, 4, 7, 9]",20109.5626,268.4021,12926.1927,220.3781,7183.3699,1.555722,5,"20131.80,20076.74,20111.12,20492.59,19735.56","13195.13,12625.58,12800.81,12962.80,13046.65","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer )(comment )(site (site_name ""italian""))","[1, 6, 3, 1]",37776.9711,399.3907,31661.4151,1929.234,6115.556,1.193155,5,"37925.87,37693.12,38389.72,37395.12,37481.03","32306.69,32425.94,28287.97,32105.26,33181.21","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer (score < median))(badge )(comment (score < mode))(question (view_count < mode)(creation_date t< last)),"[5, 1, 5, 6, 3, 5, 3, 2]",6755.6667,864.1883,1252.7633,9.0738,5502.9034,5.392612,5,"7020.51,6229.25,6182.87,6181.92,8163.77","1262.21,1246.10,1243.52,1249.32,1262.68","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(account )(post_link (date t!= 0235)),"[4, 6, 7, 0, 7, 4]",7424.8524,128.807,1936.2252,90.3159,5488.6271,3.834705,5,"7501.30,7476.89,7538.15,7215.23,7392.70","1898.43,1890.28,2097.67,1895.96,1898.78","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(badge )(question (favorite_count != median))(so_user (reputation = median)),"[7, 5, 2, 7]",25531.2701,7085.8248,20312.1076,272.8772,5219.1625,1.256948,5,"22029.23,22102.32,22029.79,23326.75,38168.26","20634.40,20153.63,20581.79,20128.26,20062.45","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(account )(post_link (date t> 0644)(link_type > 0823))(site )(tag ),"[8, 6, 4, 8, 7, 0, 4, 7]",30659.9983,938.7496,25629.9867,1177.5869,5030.0116,1.196255,5,"30329.35,31636.54,29855.10,29790.42,31688.59","23806.46,26468.93,25120.77,26109.71,26644.06","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(post_link )(site )(so_user (upvotes != median))(tag_question ),"[4, 6, 7, 4, 7, 9]",19461.9658,503.9176,14453.8951,497.5177,5008.0708,1.346486,5,"19640.07,19754.22,20042.00,18864.34,19009.20","13990.25,14380.27,14841.71,13977.19,15080.04","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(account )(post_link (date t!= median)(link_type = 0344)),"[4, 6, 7, 0, 7, 4]",6812.3119,330.7276,1831.8834,108.6136,4980.4285,3.718748,5,"6554.40,6685.43,6693.70,6736.82,7391.22","1776.68,1932.37,1736.40,1748.20,1965.76","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(account )(post_link (link_type != last)),"[4, 6, 7, 0, 7, 4]",6655.7145,183.5186,1750.8518,11.0798,4904.8627,3.801415,5,"6384.51,6699.96,6568.03,6781.24,6844.83","1750.49,1749.73,1750.23,1736.30,1767.51","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(badge )(comment (score < first)(date t!= 0001))(post_link ),"[4, 6, 3, 4, 3, 2]",5460.3498,82.8955,721.9376,14.1937,4738.4121,7.563465,5,"5530.19,5433.17,5370.85,5563.65,5403.89","740.93,714.74,703.67,729.57,720.78","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(post_link (link_type = 0207))(site (site_name ""raspberrypi""))(tag )","[8, 6, 4, 8]",7951.9046,92.5377,3503.8562,97.5216,4448.0484,2.269472,5,"8003.48,7923.36,7997.23,8032.59,7802.86","3630.17,3482.41,3569.58,3381.45,3455.66","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(account )(post_link (date t> 0157)),"[4, 6, 7, 0, 7, 4]",5809.7641,58.6158,1536.6771,17.1498,4273.087,3.780732,5,"5840.88,5754.94,5777.23,5897.59,5778.19","1536.68,1553.93,1536.61,1547.20,1508.96","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(comment (date t> last))(post_link )(so_user (reputation = mode)),"[7, 6, 4, 7, 3, 4]",4181.444,86.5628,336.5811,20.8716,3844.8628,12.423287,5,"4059.35,4228.40,4154.81,4291.37,4173.29","330.20,328.03,326.43,373.73,324.51","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer )(post_link (date t!= 0749))(tag_question ),"[4, 6, 1, 4, 1, 9]",6691.7149,61.1215,3225.2829,32.8769,3466.432,2.074768,5,"6724.49,6706.98,6583.74,6731.22,6712.15","3248.41,3258.74,3220.95,3173.80,3224.51","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(post_link )(site (site_name ""philosophy""))(tag )","[8, 6, 4, 8]",7025.4576,63.1774,3744.6208,250.5117,3280.8368,1.876147,5,"7087.78,7091.94,6947.18,7011.54,6988.85","3536.79,3468.90,4067.67,3910.21,3739.52","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (last_edit_date t!= last))(site (site_name ""ethereum""))(tag )","[8, 6, 1, 8]",4617.6493,33.2701,1356.5296,14.7622,3261.1197,3.404017,5,"4641.13,4578.16,4637.77,4646.45,4584.74","1362.37,1369.08,1349.72,1367.57,1333.91","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(badge )(site (site_name ""gis""))(tag )","[8, 6, 2, 8]",22166.8175,1998.4179,19198.9022,335.7186,2967.9152,1.154588,5,"18855.48,22281.94,22683.29,24261.43,22751.95","19174.31,18790.88,19017.95,19682.84,19328.53","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer )(badge )(post_link (link_type != median)),"[4, 6, 1, 4, 1, 2]",9141.4675,45.3324,6213.0054,400.8133,2928.4621,1.471344,5,"9178.63,9142.13,9130.85,9184.24,9071.49","6359.03,6256.92,6779.52,5756.33,5913.22","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer )(comment )(post_link )(site (site_name ""mythology""))","[4, 6, 1, 4, 1, 3]",6025.5278,56.9257,3202.5061,88.2531,2823.0217,1.881504,5,"5930.74,6053.48,6062.58,6014.15,6066.69","3288.01,3079.72,3218.40,3277.57,3148.83","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link (date t> first))(site (site_name ""drupal""))(so_user (last_access_date t< 0194)(downvotes > mode))(tag )(tag_question )","[3, 6, 9, 3, 8, 9]",26231.7914,495.5749,23445.8203,1107.3538,2785.9711,1.118826,5,"25826.24,25798.21,26442.27,26105.65,26986.58","21671.04,23290.39,24338.89,23519.70,24409.09","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer )(post_link (date t< median)(link_type = 0356))(tag_question ),"[4, 6, 1, 4, 1, 9]",4294.5707,40.942,2177.8638,26.6205,2116.7069,1.971919,5,"4305.77,4228.32,4288.04,4314.16,4336.56","2191.48,2191.92,2204.64,2139.41,2161.87","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(post_link )(question (score = mode)(favorite_count != median))(so_user )(tag ),"[4, 5, 4, 6, 7, 4, 8, 7]",14563.7548,174.2735,12455.0285,1268.7727,2108.7264,1.169307,5,"14755.12,14523.14,14342.63,14472.76,14725.12","13170.66,12723.76,10225.56,12844.01,13311.15","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(question )(site )(so_user (last_access_date t> first))(tag_question ),"[5, 7, 5, 6, 9, 5]",18632.6212,292.3834,16585.8891,118.0617,2046.7321,1.123402,5,"18877.96,18479.81,18700.75,18205.26,18899.33","16394.77,16585.92,16581.29,16689.12,16678.35","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer )(site (site_name ""crypto""))(tag )","[8, 6, 1, 8]",2992.3822,22.7946,1113.2423,20.9197,1879.1399,2.687988,5,"2954.03,2990.13,3002.36,3003.56,3011.82","1125.75,1139.20,1116.85,1095.55,1088.86","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer )(badge )(post_link (date t> first)(link_type > first))(site ),"[4, 6, 1, 4, 1, 2]",9250.5147,290.5705,7373.0232,324.2206,1877.4915,1.254643,5,"9729.24,8960.69,9257.67,9203.84,9101.12","7170.18,6937.28,7692.25,7667.92,7397.48","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(badge )(comment )(post_link (date t= first))(site (site_name ""sports""))(tag )(tag_question )","[8, 6, 9, 3, 8, 9]",5228.4904,413.5221,3416.3908,113.9902,1812.0996,1.530413,5,"5277.52,5211.97,5334.12,4584.69,5734.15","3265.17,3506.27,3551.62,3376.96,3381.93","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(badge )(comment )(post_link (date t= first))(site (site_name ""sports""))(so_user (last_access_date t< last))(tag )(tag_question )","[5, 1, 9, 7, 9, 0]",5380.154,23.0076,3603.7846,197.0731,1776.3695,1.492918,5,"5369.19,5348.69,5410.76,5386.57,5385.56","3472.93,3608.95,3882.44,3683.60,3371.01","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
