query,generated_plan,default_plan_mean_ms,default_plan_std_ms,generated_plan_mean_ms,generated_plan_std_ms,absolute_advantage_ms,relative_advantage,n_runs,default_plan_all_runtimes_ms,generated_plan_all_runtimes_ms,default_statuses,generated_statuses,default_has_error_or_oom,default_has_timeout
"(site (site_name ""academia""))(so_user (last_access_date t!= median)(downvotes > mode))(tag_question )","[7, 6, 9, 7]",123519.1032,2343.162,18930.1325,1217.0446,104588.9707,6.524999,5,"120003.21,122208.24,125271.57,125262.32,124850.18","16905.61,19110.63,18963.32,20111.99,19559.11","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t< last))(comment )(post_link )(site (site_name ""languagelearning""))(so_user (last_access_date t!= first))(tag )(tag_question )","[7, 6, 5, 7, 9, 5]",92667.0022,12146.6,14511.6521,237.2751,78155.35,6.385696,5,"99060.79,70990.03,96814.36,97931.43,98538.40","14354.66,14356.10,14760.05,14781.00,14306.46","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> first))(comment )(post_link )(site (site_name ""languagelearning""))(so_user (last_access_date t!= last))(tag )(tag_question )","[8, 6, 3, 8, 9, 1]",98325.1096,1030.8895,15691.44,1058.8159,82633.6697,6.266162,5,"99264.41,97095.24,99213.26,98692.92,97359.73","14579.85,16593.11,16660.18,16089.64,14534.42","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link )(site (site_name ""languagelearning""))(so_user (downvotes = first))(tag )(tag_question )","[1, 6, 9, 1, 9, 3]",81580.9414,1026.9082,13629.8649,1035.8892,67951.0766,5.985455,5,"81031.36,81587.78,80199.86,82824.06,82261.63","13931.87,14438.32,12506.30,14705.29,12567.54","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link )(site (site_name ""languagelearning""))(so_user (downvotes = mode))(tag )(tag_question )","[1, 6, 1, 3, 9, 6]",80629.0772,355.5228,14094.6264,183.6679,66534.4508,5.720554,5,"80266.78,80919.92,80290.60,80620.56,81047.53","13784.18,14138.82,14222.05,14237.29,14090.79","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(site (site_name ""codegolf""))(so_user (downvotes > first))(tag_question )","[7, 6, 9, 7]",61837.2124,2173.3283,10880.7309,137.8794,50956.4816,5.683186,5,"61597.01,59604.22,61861.57,60732.42,65390.84","10797.31,10973.63,10892.51,10696.77,11043.43","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link )(site (site_name ""sports""))(so_user (downvotes > mode))(tag )(tag_question )","[7, 6, 5, 7, 9, 5]",45708.1154,526.7937,8096.1889,263.7806,37611.9265,5.645633,5,"46108.82,45102.34,45186.19,46223.01,45920.22","8225.63,7863.34,8476.32,8068.64,7847.02","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(comment )(site (site_name ""quantumcomputing""))(tag )(tag_question )","[8, 6, 9, 8, 9, 3]",145114.6911,2002.9339,26553.1666,298.2365,118561.5245,5.465062,5,"144374.05,145154.90,146681.23,147198.35,142164.92","26365.18,26886.35,26151.76,26769.25,26593.30","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer (score < median))(badge )(comment (score < mode))(question (view_count < mode)(creation_date t< last)),"[5, 1, 5, 6, 3, 5, 3, 2]",6755.6667,864.1883,1252.7633,9.0738,5502.9034,5.392612,5,"7020.51,6229.25,6182.87,6181.92,8163.77","1262.21,1246.10,1243.52,1249.32,1262.68","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t< last))(comment )(post_link )(site (site_name ""languagelearning""))(so_user (downvotes = mode))(tag )(tag_question )","[1, 6, 9, 1, 9, 3]",77406.2504,10391.1121,14413.5545,542.3894,62992.6959,5.370379,5,"58920.10,81350.26,83098.71,83065.07,80597.11","13923.06,14515.97,14107.93,15304.31,14216.51","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer )(site (site_name ""stats""))(tag )","[8, 6, 1, 8]",12804.2432,1371.3293,2439.8254,35.4205,10364.4178,5.248016,5,"13677.55,10373.92,13409.78,13150.18,13409.79","2427.30,2496.26,2431.05,2400.09,2444.44","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t< last))(comment )(post_link )(site (site_name ""sports""))(so_user (downvotes > mode))(tag )(tag_question )","[3, 6, 2, 3, 9, 2]",46054.442,746.5089,8911.2997,651.4023,37143.1424,5.168095,5,"45944.61,44993.47,46408.91,45900.24,47024.99","9419.58,8188.57,8207.64,9368.46,9372.25","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t< last))(comment )(post_link )(site (site_name ""sports""))(so_user (downvotes != mode))(tag )(tag_question )","[6, 6, 7, 7, 7, 7, 9, 0, 9, 8]",45845.6705,404.1902,8940.0129,167.1126,36905.6576,5.128144,5,"45398.12,46228.26,46294.50,45779.56,45527.90","8678.88,8925.26,9028.67,8938.98,9128.27","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t< last))(comment )(post_link )(site (site_name ""italian""))(so_user (downvotes > mode))(tag )(tag_question )","[1, 6, 9, 1]",51165.8479,659.981,10236.536,151.9651,40929.3119,4.998356,5,"51167.59,50947.08,50619.75,52290.73,50804.09","10057.52,10478.88,10202.92,10225.17,10218.20","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t< last))(comment )(post_link )(site (site_name ""italian""))(so_user (downvotes != mode))(tag )(tag_question )","[0, 7, 0, 6, 9, 0]",50951.6904,934.6371,10239.2987,128.9369,40712.3917,4.976092,5,"51304.16,51826.10,51620.23,49578.48,50429.49","10300.53,10294.29,10025.97,10218.92,10356.79","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link (date t> first))(site (site_name ""italian""))(so_user (last_access_date t< last)(downvotes > mode))(tag )(tag_question )","[4, 6, 9, 4, 9, 3]",51345.5948,1136.534,10542.1266,318.9726,40803.4683,4.870516,5,"50560.94,49996.42,52591.03,51163.24,52416.36","11046.53,10250.56,10568.71,10560.58,10284.26","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link )(site (site_name ""italian""))(so_user (downvotes > mode))(tag )(tag_question )","[3, 6, 4, 3, 9, 4]",50510.4235,536.9096,10379.3101,248.0815,40131.1134,4.866453,5,"50801.64,50122.78,49853.46,51205.40,50568.84","10605.30,10321.75,10014.79,10618.23,10336.48","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link (date t> first))(site (site_name ""italian""))(so_user (downvotes > mode))(tag )(tag_question )","[3, 6, 2, 3, 9, 2]",51217.7788,174.8596,10562.4431,149.6985,40655.3357,4.849047,5,"51001.02,51481.85,51216.47,51242.34,51147.21","10674.23,10334.14,10484.97,10649.30,10669.56","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link (date t> first))(site (site_name ""italian""))(so_user (reputation = mode)(last_access_date t< median))(tag )(tag_question )","[3, 4, 7, 3, 9, 7]",50137.5187,132.751,10521.8057,237.3098,39615.713,4.765106,5,"50157.16,50095.26,50344.90,49980.93,50109.34","10448.32,10594.55,10458.91,10230.67,10876.57","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t< last))(comment )(post_link (date t!= first))(site (site_name ""sports""))(so_user (downvotes > mode))(tag )(tag_question )","[1, 6, 9, 1, 9, 3]",45639.0292,826.0084,9722.3017,213.4619,35916.7275,4.694262,5,"44729.15,46276.45,46092.30,46346.49,44750.76","9628.94,9517.80,9985.38,9915.64,9563.75","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link (date t> first))(site (site_name ""languagelearning""))(so_user (downvotes = mode))(tag )(tag_question )","[9, 6]",81502.9651,1135.448,17933.8614,491.9698,63569.1037,4.544641,5,"82350.64,81573.86,80447.07,80285.34,82857.91","17669.03,17985.96,17412.99,17879.42,18721.91","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t< last))(comment )(post_link )(site (site_name ""sports""))(so_user (reputation = mode))(tag )(tag_question )","[4, 6, 9, 4, 9, 3]",35332.6474,505.7228,7980.2251,380.8424,27352.4223,4.427525,5,"36078.73,35528.67,34736.22,35080.79,35238.83","8104.38,7312.84,8168.59,8055.41,8259.90","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t< last))(comment )(post_link )(site (site_name ""languagelearning""))(so_user (downvotes = first))(tag )(tag_question )","[3, 6, 0, 7, 9, 0]",81772.6043,708.3701,19696.9452,1325.1817,62075.6591,4.151537,5,"82081.13,82300.51,81832.59,80540.85,82107.94","17637.33,21251.52,19435.80,20035.29,20124.78","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link )(site (site_name ""languagelearning""))(so_user (downvotes > mode))(tag )(tag_question )","[7, 6, 5, 7, 9, 5]",16610.4522,339.3019,4087.183,22.0088,12523.2692,4.064034,5,"16279.31,16450.65,16742.84,17138.66,16440.81","4118.11,4092.65,4076.20,4058.55,4090.41","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(badge )(comment )(post_link (date t= first))(site (site_name ""law""))(tag )(tag_question )","[7, 6, 9, 7, 9, 2]",44682.3698,682.8592,11391.3639,1281.3731,33291.0058,3.922478,5,"44982.88,44276.52,45654.17,43868.09,44630.19","12725.64,10428.98,10670.01,10285.52,12846.68","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(badge )(comment )(post_link (date t= first))(site (site_name ""law""))(tag_question )","[9, 6, 2, 9, 9, 3]",63255.6808,1044.6492,16174.3433,1879.0291,47081.3375,3.910865,5,"62857.47,63324.56,65021.97,62694.72,62379.68","19407.87,16240.23,14996.96,15225.58,15001.07","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(account )(post_link (date t!= 0235)),"[4, 6, 7, 0, 7, 4]",7424.8524,128.807,1936.2252,90.3159,5488.6271,3.834705,5,"7501.30,7476.89,7538.15,7215.23,7392.70","1898.43,1890.28,2097.67,1895.96,1898.78","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t< last))(comment )(post_link )(site (site_name ""sports""))(so_user (reputation = mode)(last_access_date t!= first))(tag )(tag_question )","[4, 1, 9, 2, 9]",33247.5745,4390.3091,8684.195,183.1118,24563.3795,3.828515,5,"35539.51,25410.53,35353.45,34769.47,35164.91","8827.28,8498.61,8555.09,8924.62,8615.38","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(account )(post_link (link_type != last)),"[4, 6, 7, 0, 7, 4]",6655.7145,183.5186,1750.8518,11.0798,4904.8627,3.801415,5,"6384.51,6699.96,6568.03,6781.24,6844.83","1750.49,1749.73,1750.23,1736.30,1767.51","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link (date t> first))(site (site_name ""sports""))(so_user (downvotes > mode))(tag )(tag_question )","[1, 4, 5, 1]",45927.8319,628.1534,12108.2569,662.039,33819.5751,3.7931,5,"45008.72,45622.39,46487.81,46030.10,46490.14","11247.59,12085.35,11733.39,12538.07,12936.90","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(account )(post_link (date t> 0157)),"[4, 6, 7, 0, 7, 4]",5809.7641,58.6158,1536.6771,17.1498,4273.087,3.780732,5,"5840.88,5754.94,5777.23,5897.59,5778.19","1536.68,1553.93,1536.61,1547.20,1508.96","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(account )(post_link (date t!= median)(link_type = 0344)),"[4, 6, 7, 0, 7, 4]",6812.3119,330.7276,1831.8834,108.6136,4980.4285,3.718748,5,"6554.40,6685.43,6693.70,6736.82,7391.22","1776.68,1932.37,1736.40,1748.20,1965.76","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer )(comment )(post_link )(site (site_name ""italian""))","[4, 6, 1, 4, 1, 3]",19501.6382,244.4783,5623.4435,214.3778,13878.1947,3.467918,5,"19358.09,19389.20,19766.91,19236.79,19757.21","5917.91,5689.47,5337.52,5650.30,5522.02","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (last_edit_date t!= last))(site (site_name ""ethereum""))(tag )","[8, 6, 1, 8]",4617.6493,33.2701,1356.5296,14.7622,3261.1197,3.404017,5,"4641.13,4578.16,4637.77,4646.45,4584.74","1362.37,1369.08,1349.72,1367.57,1333.91","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t< last))(comment )(post_link )(site (site_name ""languagelearning""))(so_user (downvotes != mode))(tag )(tag_question )","[3, 6, 5, 1, 9, 5]",16780.0092,584.5654,5144.5389,273.8472,11635.4703,3.261713,5,"16231.16,16588.22,16296.58,17240.40,17543.68","5154.89,4917.14,5435.88,5390.69,4824.10","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(comment (score = last))(post_link )(tag ),"[8, 6, 8, 3, 8, 4]",11615.6336,553.34,3634.2336,55.0414,7981.4001,3.196171,5,"11778.22,10709.77,11711.55,11657.37,12221.26","3658.01,3593.88,3625.56,3577.83,3715.89","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t< last))(comment )(post_link )(site (site_name ""languagelearning""))(so_user (downvotes > mode))(tag )(tag_question )","[2, 1, 1, 9, 2, 1, 9]",16554.4172,187.6141,5256.7219,143.4906,11297.6954,3.14919,5,"16654.98,16691.78,16642.98,16232.00,16550.35","5265.98,5331.30,5076.78,5163.86,5445.69","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> first))(badge )(comment (score = last))(post_link )(site (site_name ""law""))(tag_question )","[3, 6, 9, 3, 9, 2]",40291.4262,7453.5918,13159.0262,213.2502,27132.4,3.061885,5,"37127.08,37095.65,36344.79,37280.64,53608.98","13461.18,13103.48,13225.35,12871.87,13133.25","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(account )(comment (score < 0326)(date t!= 0167)),"[7, 0, 7, 6, 7, 3]",934.3564,14.9788,306.1028,16.9749,628.2536,3.052426,5,"930.22,954.70,915.27,928.80,942.79","295.70,301.78,300.45,336.12,296.47","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(comment (score != first)(date t= last))(post_link (date t> 0889))(site )(tag ),"[6, 3, 8, 6, 4, 8]",71970.1375,983.5423,24543.0103,1556.2487,47427.1272,2.932409,5,"71674.34,71025.78,71353.02,73525.09,72272.46","24192.60,22813.09,24679.35,23987.91,27042.11","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer (creation_date t> last))(badge )(comment (date t!= first))(post_link )(site )(tag )(tag_question ),"[3, 3, 3, 3, 7, 0, 3, 7, 9, 3, 7, 7, 3, 3, 3, 9, 3, 3, 3, 3, 9, 3, 3, 3, 3, 3, 3, 3, 9, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 9, 3, 3, 3, 3, 9, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",1820.6831,69.6836,640.461,4.1449,1180.2221,2.84277,5,"1844.89,1812.61,1828.26,1712.82,1904.83","645.39,642.19,634.22,639.16,641.35","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer (creation_date t> last))(badge )(comment (date t!= first))(tag )(tag_question ),"[7, 6, 0, 7, 2, 0, 3, 2]",2226.4668,55.2344,796.5105,15.4189,1429.9563,2.795276,5,"2180.68,2208.16,2238.84,2316.67,2187.98","814.51,811.49,786.81,780.52,789.23","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link (date t> first))(site (site_name ""sports""))(so_user (last_access_date t< last)(downvotes > mode))(tag )(tag_question )","[3, 6, 7, 3, 9, 4]",40389.86,6714.432,14475.1355,482.7082,25914.7245,2.790292,5,"45021.09,33119.30,45130.29,32961.77,45716.85","14261.57,15015.60,14933.68,13888.00,14276.83","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link (date t> first))(site (site_name ""drupal""))(so_user (last_access_date t< 0128)(downvotes > mode))(tag )(tag_question )","[6, 3, 9, 6]",23991.775,269.2106,8607.9904,222.8308,15383.7846,2.787152,5,"24247.30,24142.35,23586.70,23853.70,24128.81","8495.02,8643.97,8796.40,8285.03,8819.54","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(badge )(comment (date t!= median))(question (last_edit_date t< last)(last_activity_date t< first)),"[5, 6, 3, 5, 3, 2]",1920.7472,52.3879,690.387,38.3558,1230.3602,2.782131,5,"1851.45,1942.30,1889.18,1932.39,1988.42","662.59,755.33,675.58,664.62,693.82","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(account )(answer (last_activity_date t< first))(badge )(comment (date t!= last)),"[1, 6, 7, 1, 0, 7, 2, 0, 3, 2]",1885.6426,75.2848,682.6498,7.6008,1202.9928,2.76224,5,"2002.55,1888.33,1798.98,1890.89,1847.46","679.07,690.24,683.27,671.69,688.99","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(badge )(comment )(post_link (date t= first))(site (site_name ""sports""))(tag_question )","[3, 6, 9, 3, 9, 2]",14204.0568,1648.8547,5206.1516,331.4292,8997.9053,2.728322,5,"11355.13,14741.23,15651.27,14666.65,14606.00","4687.43,5396.28,5371.59,5503.92,5071.54","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer )(site (site_name ""crypto""))(tag )","[8, 6, 1, 8]",2992.3822,22.7946,1113.2423,20.9197,1879.1399,2.687988,5,"2954.03,2990.13,3002.36,3003.56,3011.82","1125.75,1139.20,1116.85,1095.55,1088.86","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> first))(badge )(comment (score = last))(post_link )(site (site_name ""italian""))(tag_question )","[7, 6, 0, 7, 8, 0, 3, 8]",41650.7614,9437.3322,15595.8755,361.4414,26054.8858,2.670627,5,"52012.65,34692.82,34950.77,34634.22,51963.35","15814.78,15653.90,14958.86,15757.77,15794.06","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> first))(badge )(comment (score = last))(post_link )(site (site_name ""languagelearning""))(tag_question )","[3, 6, 5, 3, 9, 5]",33403.9819,832.8992,12761.9719,431.8736,20642.01,2.617462,5,"33593.44,32447.20,32635.75,34336.73,34006.78","12948.51,12951.23,13018.96,12897.90,11993.26","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(comment (score != last)(date t< first))(so_user (last_access_date t> median))(tag_question ),"[7, 6, 3, 7, 3, 9]",1368.6191,13.0698,526.8559,2.5405,841.7632,2.597711,5,"1359.36,1372.29,1351.54,1384.17,1375.74","524.21,530.00,528.43,524.36,527.29","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t> first))(badge )(comment (score = last))(post_link )(site (site_name ""sports""))(tag_question )","[3, 6, 9, 3, 9, 2]",33191.7658,651.2302,12951.5996,437.2772,20240.1661,2.562754,5,"32206.53,33273.21,33039.82,33982.98,33456.29","12846.30,12740.24,12490.00,13651.51,13029.96","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link (date t> first))(site (site_name ""languagelearning""))(so_user (downvotes > mode))(tag )(tag_question )","[9, 6, 9, 9, 9, 3]",16391.1202,164.9826,6399.1146,252.9222,9992.0056,2.561467,5,"16593.17,16245.39,16471.21,16198.22,16447.61","6607.93,6564.62,6250.94,6548.11,6023.98","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer (creation_date t!= last))(comment )(post_link (date t< first))(site )(so_user (downvotes = mode))(tag )(tag_question ),"[9, 6, 3, 9, 3, 2]",1809.0954,95.6327,740.378,53.4596,1068.7174,2.443475,5,"1806.21,1797.74,1744.25,1727.98,1969.29","710.02,745.62,831.33,712.11,702.81","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer (creation_date t!= last))(comment )(post_link (date t< first))(so_user (downvotes = mode))(tag )(tag_question ),"[4, 4, 7, 9, 7, 7, 9, 7, 3, 9]",1773.1548,101.0157,743.9778,17.0539,1029.177,2.383344,5,"1742.10,1933.68,1758.79,1775.84,1655.38","752.82,713.59,749.04,751.81,752.63","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer )(comment )(question (view_count = first))(so_user (downvotes > last)),"[7, 5, 1, 7, 6, 1, 3, 6]",22.4229,1.3475,9.5253,0.458,12.8976,2.35404,5,"23.09,20.11,23.44,23.06,22.41","9.89,9.19,9.48,8.99,10.08","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(comment (date t< first))(question (favorite_count = mode)),"[5, 6, 3, 5]",809.3507,12.7707,348.9187,6.2794,460.432,2.319597,5,"818.07,810.59,819.07,811.48,787.54","358.55,350.76,348.51,343.71,343.06","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer (creation_date t> last))(badge )(comment )(tag )(tag_question ),"[3, 8, 4, 3, 4, 4, 2]",2032.3079,27.5081,878.6348,8.0464,1153.6731,2.313029,5,"2049.16,1987.19,2033.97,2032.38,2058.84","880.70,884.83,886.13,866.52,875.00","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(site (site_name ""mechanics""))(so_user (upvotes < first))(tag_question )","[7, 6, 9, 7]",433.7211,1.6964,190.344,3.5432,243.3771,2.278618,5,"432.38,434.75,435.76,431.63,434.08","190.00,184.86,194.51,191.98,190.36","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(post_link (link_type = 0207))(site (site_name ""raspberrypi""))(tag )","[8, 6, 4, 8]",7951.9046,92.5377,3503.8562,97.5216,4448.0484,2.269472,5,"8003.48,7923.36,7997.23,8032.59,7802.86","3630.17,3482.41,3569.58,3381.45,3455.66","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(post_link )(so_user (reputation = median)),"[4, 6, 7, 4]",1533.2569,59.1169,686.7852,10.4619,846.4716,2.232513,5,"1481.65,1634.09,1502.50,1519.98,1528.06","690.39,691.64,696.36,669.19,686.35","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(badge )(question (creation_date t!= first)(last_edit_date t> last))(site )(tag_question ),"[5, 6, 9, 5, 2, 9]",466.5705,7.7532,214.2986,4.5181,252.2718,2.177198,5,"478.30,462.16,470.70,460.17,461.52","210.13,221.30,216.21,212.36,211.50","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer (creation_date t!= last))(comment )(post_link )(site )(so_user (last_access_date t< first))(tag )(tag_question ),"[3, 6, 6, 3, 6, 6, 5, 6, 9, 2, 6, 6, 9, 6]",230.9566,10.8394,106.108,5.3091,124.8486,2.176618,5,"220.70,225.51,223.27,243.84,241.46","104.12,101.79,112.53,111.00,101.11","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(site (site_name ""softwarerecs""))(so_user (last_access_date t!= last)(downvotes < mode))(tag_question )","[7, 6, 9, 7]",416.5266,3.334,193.156,0.9506,223.3706,2.156426,5,"417.01,416.87,414.45,421.57,412.74","192.79,193.75,191.94,194.41,192.89","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(answer (creation_date t!= last))(comment )(post_link (date t> first))(site (site_name ""languagelearning""))(so_user (last_access_date t< median))(tag )(tag_question )","[5, 6, 9, 5, 9, 3]",58880.2676,1000.5862,27497.8552,445.0286,31382.4123,2.141268,5,"58653.65,59438.92,57443.79,60128.15,58736.83","27415.66,27375.55,27022.16,28233.47,27442.44","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer )(post_link (date t!= 0749))(tag_question ),"[4, 6, 1, 4, 1, 9]",6691.7149,61.1215,3225.2829,32.8769,3466.432,2.074768,5,"6724.49,6706.98,6583.74,6731.22,6712.15","3248.41,3258.74,3220.95,3173.80,3224.51","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer )(comment (date t> median))(so_user (upvotes < 0350))(tag_question ),"[1, 7, 1, 6, 3, 1, 3, 9]",938.2027,42.2154,458.5941,8.6642,479.6086,2.045824,5,"972.12,928.30,974.07,870.84,945.68","470.37,449.33,464.42,456.29,452.55","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
(answer (creation_date t> last))(badge )(comment )(post_link )(site )(tag )(tag_question ),"[7, 0, 7, 6, 5, 7, 3, 5]",1712.8682,19.1441,837.6446,43.6901,875.2236,2.044863,5,"1740.25,1696.36,1699.85,1725.60,1702.28","831.85,804.35,816.34,821.93,913.75","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(site (site_name ""graphicdesign""))(so_user (upvotes < mode))(tag_question )","[7, 6, 9, 7]",392.1526,2.0731,193.9881,2.7089,198.1645,2.021529,5,"390.73,392.31,392.07,395.49,390.15","191.66,193.07,196.77,196.98,191.46","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
"(site (site_name ""french""))(so_user (creation_date t< first))(tag )(tag_question )","[8, 6, 7, 8, 9, 7]",374.6984,5.662,187.9725,3.6564,186.7258,1.993367,5,"377.67,364.60,377.25,376.48,377.48","186.97,194.35,187.32,185.29,185.93","complete,complete,complete,complete,complete","complete,complete,complete,complete,complete",False,False
